state,district,cluster_label,total_bio,ratio_5_17,ratio_17_plus,key_insight,recommendation
Bihar,Kishanganj,Medium Load,16296,0.4671084928816887,0.5328915071183112,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Bihar,Lakhisarai,Low Load,7691,0.4832921596671434,0.5167078403328565,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Bihar,Madhepura,Medium Load,17824,0.3568222621184919,0.6431777378815081,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Bihar,Madhubani,High Load,37884,0.4486326681448632,0.5513673318551368,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Bihar,Monghyr,Low Load,10,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Bihar,Munger,Low Load,7808,0.3972848360655737,0.6027151639344263,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Bihar,Muzaffarpur,High Load,31844,0.4292802411757317,0.5707197588242683,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Bihar,Nalanda,Medium Load,18083,0.3403749377868716,0.6596250622131283,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Bihar,Nawada,Medium Load,16359,0.414511889479797,0.585488110520203,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Bihar,Pashchim Champaran,Low Load,56,0.2321428571428571,0.7678571428571429,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Bihar,Patna,High Load,30195,0.3957277694982613,0.6042722305017387,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Bihar,Purba Champaran,Low Load,33,0.2424242424242424,0.7575757575757576,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Bihar,Purnea,Low Load,628,0.2165605095541401,0.7834394904458599,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Bihar,Purnia,Medium Load,31172,0.4351340947003721,0.5648659052996279,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Bihar,Rohtas,Medium Load,16842,0.4437715235720223,0.5562284764279777,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Bihar,Saharsa,Medium Load,18702,0.3353652015827184,0.6646347984172816,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Bihar,Samastipur,High Load,33157,0.4123714449437524,0.5876285550562476,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Bihar,Samstipur,Low Load,33,0.0909090909090909,0.9090909090909092,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Bihar,Saran,Medium Load,20926,0.3732199178056007,0.6267800821943993,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Bihar,Sheikhpura,Low Load,5341,0.3531173937464894,0.6468826062535106,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Bihar,Sheikpura,Low Load,6,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Bihar,Sheohar,Low Load,5053,0.3572135365129626,0.6427864634870374,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Bihar,Sitamarhi,Medium Load,28501,0.4174239500368408,0.5825760499631591,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
